"OBJECTID","access_code","access_days_time","access_detail_code","cards_accepted","date_last_confirmed","expected_date","fuel_type_code","groups_with_access_code","id","maximum_vehicle_class","open_date","owner_type_code","restricted_access","status_code","funding_sources","facility_type","station_name","station_phone","updated_at","geocode_status","latitude","longitude","city","country","intersection_directions","plus4","state","street_address","zip","bd_blends","cng_dispenser_num","cng_fill_type_code","cng_has_rng","cng_psi","cng_renewable_source","cng_total_compression","cng_total_storage","cng_vehicle_class","e85_blender_pump","e85_other_ethanol_blends","ev_connector_types","ev_dc_fast_num","ev_level1_evse_num","ev_level2_evse_num","ev_network","ev_network_web","ev_other_evse","ev_pricing","ev_renewable_source","ev_workplace_charging","hy_is_retail","hy_pressures","hy_standards","hy_status_link","lng_has_rng","lng_renewable_source","lng_vehicle_class","lpg_nozzle_types","lpg_primary","ng_fill_type_code","ng_psi","ng_vehicle_class","rd_blended_with_biodiesel","rd_blends","rd_blends_fr","rd_max_biodiesel_level","nps_unit_name","access_days_time_fr","intersection_directions_fr","bd_blends_fr","groups_with_access_code_fr","ev_pricing_fr","federal_agency_id","federal_agency_code","federal_agency_name","ev_network_ids_station","ev_network_ids_posts","x","y"
"42533","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",193711,"","8/10/2021 12:00:00 AM","","","E","","","AMZ SEA94 14","888-758-4389","3/26/2025 1:57:59 AM","GPS",47.613415,-122.196955,"Bellevue","US","Level D of parking garage, southwest corner",NA,"WA","333 108th Ave NE","98004","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL8549851]","[""14984251"",""14984261""]",-122.196955000103,47.6134149997665
"42562","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",193780,"","8/10/2021 12:00:00 AM","","","E","","","The Century Apartments - Retail Parking","888-998-2546","3/26/2025 12:30:13 AM","GPS",47.618918,-122.346874,"Seattle","US","",NA,"WA","101 Taylor Ave N","98109","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",4,"Blink Network","https://blinkcharging.com","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[465ba1dd-d734-8158-93cc-330000605698]","[""34585f51-963b-d431-5193-9c1935c6e4df"",""65de2a99-ef29-a788-e178-816431a21a8e"",""6d882ec9-0e9e-fe03-c6c5-36c7397ee48c"",""76d0aa51-3c06-f8a3-3d5f-50d377584a9b""]",-122.346873999741,47.6189180002559
"42587","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",193830,"","8/11/2021 12:00:00 AM","","","E","","","The Century Apartments - Residential Parking","888-998-2546","3/26/2025 12:30:13 AM","GPS",47.619488,-122.346886,"Seattle","US","",NA,"WA","101 Taylor Ave N","98109","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",6,"Blink Network","https://blinkcharging.com","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[465ba1dd-d734-8158-93cc-330000605699]","[""1126db16-652f-4bbb-87c3-ecc8a18ecfdd"",""1da9e1a7-5199-4893-bccd-46961affd98f"",""62c58586-da9d-4be4-9725-9e125c12af12"",""7527885b-e704-4d49-afdf-58007526fb7c"",""de21cda3-a537-4796-9908-ad30c058e929"",""e16f6e24-8fa1-4f12-b594-f88805559766""]",-122.346886000335,47.6194880000435
"42619","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",193876,"","8/14/2021 12:00:00 AM","","","E","","","UWB CASCADIA CC WEST LEVEL 2 N","888-758-4389","3/26/2025 1:45:53 AM","GPS",47.75969,-122.193886,"Bothell","US","Facing south",NA,"WA","18231 110th Ave NE","98011","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL5480671]","[""9096681"",""9096691""]",-122.193886000258,47.759690000169
"42620","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",193877,"","8/14/2021 12:00:00 AM","","","E","","","UWB CASCADIA CC WEST LEVEL 4 W","888-758-4389","3/26/2025 1:45:53 AM","GPS",47.759644,-122.1939,"Bothell","US","Facing West",NA,"WA","18231 110th Ave NE","98011","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL5480681]","[""9096701"",""9096711""]",-122.193899999603,47.7596439998192
"42621","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",193878,"","8/14/2021 12:00:00 AM","","","E","","","UWB CASCADIA CC WEST LEVEL 2E","888-758-4389","3/26/2025 1:45:53 AM","GPS",47.75966,-122.19387,"Bothell","US","Facing East - Level 2 Garage has limited hours of entry",NA,"WA","18231 110th Ave NE","98011","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL5480691]","[""9096721"",""9096731""]",-122.193870000364,47.7596599997617
"42622","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",193879,"","8/14/2021 12:00:00 AM","","","E","","","UWB CASCADIA CC WEST LEVEL 1 W","888-758-4389","3/26/2025 1:45:54 AM","GPS",47.759647,-122.193886,"Bothell","US","Facing West",NA,"WA","18231 110th Ave NE","98011","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL5480711]","[""27061911"",""27061921""]",-122.193886000258,47.7596469999221
"42623","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",193880,"","8/14/2021 12:00:00 AM","","","E","","","UWB CASCADIA CC WEST LEVEL 3 E","888-758-4389","3/26/2025 1:45:54 AM","GPS",47.75966,-122.19386,"Bothell","US","Facing East level 3",NA,"WA","18231 110th Ave NE","98011","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL5480721]","[""9096781"",""9096791""]",-122.193860000318,47.7596599997617
"42624","public","24 hours daily","","","3/26/2025 12:00:00 AM","3/26/2025 12:00:00 AM","ELEC","TEMPORARILY UNAVAILABLE (Public)",193881,"","8/14/2021 12:00:00 AM","","","T","","","UWB CASCADIA CC WEST LEVEL 2 W","888-758-4389","3/26/2025 1:45:56 AM","GPS",47.75964,-122.19391,"Bothell","US","Level 2 Facing West",NA,"WA","18231 110th Ave NE","98011","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"TEMPORAIREMENT SUSPENDU (Public)",NA,NA,"","","[USCPIL5481211]","[""9097531"",""9097541""]",-122.193909999649,47.7596400002858
"42659","public","24 hours daily","","","3/26/2025 12:00:00 AM","2/6/2025 12:00:00 AM","ELEC","TEMPORARILY UNAVAILABLE (Public)",193923,"","8/14/2021 12:00:00 AM","","","T","","","NRB Visitor Parking Lot","855-900-7584","3/26/2025 3:26:28 AM","GPS",47.037347,-122.897324,"Olympia","US","",NA,"WA","1111 Washington St SE","98501","",NA,"",NA,"","",NA,NA,"",NA,"","[""CHADEMO"",""J1772COMBO""]",2,"",NA,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"TEMPORAIREMENT SUSPENDU (Public)",NA,NA,"","","[3152]","[""153508"",""153511""]",-122.897323999677,47.0373470001875
"42660","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",193924,"","8/14/2021 12:00:00 AM","","","E","","","Kroger Fred Meyer 655 (Port Orchard, WA)","833-632-2778","3/26/2025 3:39:01 AM","GPS",47.50453,-122.62941,"Port Orchard","US","",NA,"WA","1900 SE Sedgwick Rd","98366","",NA,"",NA,"","",NA,NA,"",NA,"","[""CHADEMO"",""J1772COMBO""]",4,"",NA,"Electrify America","https://www.electrifyamerica.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[110143]","[""110143-01"",""110143-02"",""110143-03"",""110143-04""]",-122.629410000184,47.5045300000635
"42663","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",193929,"","8/15/2021 12:00:00 AM","","","E","","","UWB CASCADIA CC WEST LEVEL 1 E","888-758-4389","3/26/2025 1:45:53 AM","GPS",47.759598,-122.193902,"Bothell","US","West Garage Level 1 Facing East",NA,"WA","18231 110th Ave NE","98011","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL5480601]","[""9096541"",""9096551""]",-122.193902000151,47.7595980000327
"42666","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",193933,"","8/16/2021 12:00:00 AM","","","E","","","Overlake Medical Pavilion - Garage 5","888-998-2546","3/26/2025 12:04:31 AM","GPS",47.621194,-122.186139,"Bellevue","US","",NA,"WA","1231 116th Ave NE","98004","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",4,"Blink Network","https://blinkcharging.com","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[465ba1dd-d734-8158-93cc-330000529000]","[""525b6a87-bc62-4132-8fe3-bf9086a81b0e"",""694b4e4e-d4ec-4b35-b7bb-a53d8bcfd6be"",""79ee0f59-4d66-4847-8420-bad0218ea852"",""fe791ccc-3f2d-472c-8e6d-dbd37935bd78""]",-122.186139000214,47.6211939997899
"42721","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",194033,"","8/18/2021 12:00:00 AM","","","E","","","Red Parking Lot","888-998-2546","3/26/2025 12:04:24 AM","GPS",47.185296,-122.299236,"Puyallup","US","",NA,"WA","110 9th Ave SW","98371","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",3,"Blink Network","https://blinkcharging.com","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[465ba1dd-d734-8158-93cc-330000139023]","[""0163dd67-eefa-4d46-a99a-d09168f97659"",""1818ed46-0b93-02b3-4eff-f60cec2347b7"",""3e6b0519-74c9-44ca-b64b-df505a5e2d73""]",-122.299235999763,47.1852960002548
"42893","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",194315,"","8/27/2021 12:00:00 AM","","","E","","","AHP STATIONS HAAGEN 1","888-758-4389","3/26/2025 1:57:46 AM","GPS",45.631806,-122.535112,"Vancouver","US","",NA,"WA","1330 NE 136th Ave","98684","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL8438631]","[""26870051"",""26870061""]",-122.53511199967,45.631805999727
"42894","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",194316,"","8/27/2021 12:00:00 AM","","","E","","","AHP STATIONS HAAGEN 2","888-758-4389","3/26/2025 1:57:46 AM","GPS",45.631786,-122.535136,"Vancouver","US","",NA,"WA","1330 NE 136th Ave","98684","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL8439601]","[""25217641"",""25217651""]",-122.535135999959,45.6317860003053
"42943","public","Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm","","","3/26/2025 12:00:00 AM","","ELEC","Public",194585,"LD","8/26/2021 12:00:00 AM","","0","E","","","Safeway 911 11th St","855-900-7584","3/26/2025 3:30:27 AM","GPS",48.512687,-122.611788,"Anacortes","US","",NA,"WA","911 11th Street","98221","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[5735]","[""23YA-01"",""23YA-02""]",-122.611787999885,48.5126870002737
"42995","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",194653,"","8/29/2021 12:00:00 AM","","","E","","","1217 STATE SATURNA 01","888-758-4389","3/26/2025 1:58:09 AM","GPS",48.747824,-122.478347,"Bellingham","US","Against the building .",NA,"WA","1217 N State St","98225","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL8629041]","[""22083201"",""22083211""]",-122.478346999624,48.7478239999989
"43029","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",194709,"","8/26/2019 12:00:00 AM","","","E","","","HUB Garage","888-998-2546","3/26/2025 12:39:00 AM","GPS",47.43001676,-122.2961501,"Seattle","US","",NA,"WA","19235 International Boulevard","98188","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",44,"Blink Network","https://blinkcharging.com","","$0.00-$1.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[d0e864cf-fb2a-3dbf-1307-c00000004317]","[""d9ac0aa1-4972-3e61-1307-300000098651"",""d9ac0aa1-4972-3e61-1307-300000098661"",""d9ac0aa1-4972-3e61-1307-300000098671"",""d9ac0aa1-4972-3e61-1307-300000098681"",""d9ac0aa1-4972-3e61-1307-300000098691"",""d9ac0aa1-4972-3e61-1307-300000098701"",""d9ac0aa1-4972-3e61-1307-300000106741"",""d9ac0aa1-4972-3e61-1307-300000106751"",""d9ac0aa1-4972-3e61-1307-300000106761"",""d9ac0aa1-4972-3e61-1307-300000106771"",""d9ac0aa1-4972-3e61-1307-300000106781"",""d9ac0aa1-4972-3e61-1307-300000106791"",""d9ac0aa1-4972-3e61-1307-300000106801"",""d9ac0aa1-4972-3e61-1307-300000106811"",""d9ac0aa1-4972-3e61-1307-300000106821"",""d9ac0aa1-4972-3e61-1307-300000106831"",""d9ac0aa1-4972-3e61-1307-300000106841"",""d9ac0aa1-4972-3e61-1307-300000106851"",""d9ac0aa1-4972-3e61-1307-300000106861"",""d9ac0aa1-4972-3e61-1307-300000106871"",""d9ac0aa1-4972-3e61-1307-300000106881"",""d9ac0aa1-4972-3e61-1307-300000106901"",""d9ac0aa1-4972-3e61-1307-300000121961"",""d9ac0aa1-4972-3e61-1307-300000121971"",""d9ac0aa1-4972-3e61-1307-300000121981"",""d9ac0aa1-4972-3e61-1307-300000121991"",""d9ac0aa1-4972-3e61-1307-300000122001"",""d9ac0aa1-4972-3e61-1307-300000122011"",""d9ac0aa1-4972-3e61-1307-300000122031"",""d9ac0aa1-4972-3e61-1307-300000122041"",""d9ac0aa1-4972-3e61-1307-300000122051"",""d9ac0aa1-4972-3e61-1307-300000122071"",""d9ac0aa1-4972-3e61-1307-300000122081"",""d9ac0aa1-4972-3e61-1307-300000122091"",""d9ac0aa1-4972-3e61-1307-300000122101"",""d9ac0aa1-4972-3e61-1307-300000122111"",""d9ac0aa1-4972-3e61-1307-300000122121"",""d9ac0aa1-4972-3e61-1307-300000122131"",""d9ac0aa1-4972-3e61-1307-300000122141"",""d9ac0aa1-4972-3e61-1307-300000122151"",""d9ac0aa1-4972-3e61-1307-300000122161"",""d9ac0aa1-4972-3e61-1307-300000122171"",""d9ac0aa1-4972-3e61-1307-300000124371"",""d9ac0aa1-4972-3e61-1307-300000159801""]",-122.296150099912,47.4300167597582
"43030","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",194710,"","1/3/2019 12:00:00 AM","","","E","","","531608  UW Tacoma C17 Garage","888-998-2546","3/26/2025 12:10:11 AM","GPS",47.2464713,-122.4396442,"Tacoma","US","",NA,"WA","1717 Market Street","98402","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",6,"Blink Network","https://blinkcharging.com","","$0.00-$5.00/Hr Variable Parking Fee","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[d0e864cf-fb2a-3dbf-1307-c00000002957]","[""b64eada2-d40d-42e3-ad43-d1a7ea0b8d5c"",""d9ac0aa1-4972-3e61-1307-300000080741"",""d9ac0aa1-4972-3e61-1307-300000080751"",""d9ac0aa1-4972-3e61-1307-300000080761"",""d9ac0aa1-4972-3e61-1307-300000080811"",""d9ac0aa1-4972-3e61-1307-300000155211""]",-122.439644200417,47.2464712997217
"43085","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",194789,"","7/10/2018 12:00:00 AM","","","E","","","Light House Park","888-998-2546","3/26/2025 12:16:05 AM","GPS",47.9487555,-122.3062009,"Mukilteo","US","",NA,"WA","609 Front Street","98275","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",3,"Blink Network","https://blinkcharging.com","","FREE","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[d0e864cf-fb2a-3dbf-1307-c00000003881]","[""6869e8a4-52f5-4961-9448-f11402dde0f7"",""b606bad6-339a-48b1-849e-90bd9321da4d"",""f397210c-8b1e-4f9f-b373-b4a109216311""]",-122.30620089957,47.9487554999972
"43086","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",194790,"","4/12/2019 12:00:00 AM","","","E","","","Main Street #5","888-998-2546","3/26/2025 12:13:20 AM","GPS",47.8105149,-122.3748742,"Edmonds","US","",NA,"WA","Main & 6th Streets.","98020","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Blink Network","https://blinkcharging.com","","$1.50/Hr Parking Fee","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[d0e864cf-fb2a-3dbf-1307-c00000003386]","[d9ac0aa1-4972-3e61-1307-300000090141]",-122.374874199686,47.8105149002852
"43087","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",194791,"","1/5/2012 12:00:00 AM","","","E","","","Willows A","888-998-2546","3/26/2025 12:20:17 AM","GPS",47.7034052,-122.1537852,"Redmond","US","",NA,"WA","11431 Willows Road","98052","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"Blink Network","https://blinkcharging.com","","$1.75/Hr Parking Fee","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[d0e864cf-fb2a-3dbf-1307-c00000000614]","[""d9ac0aa1-4972-3e61-1307-300000005481"",""d9ac0aa1-4972-3e61-1307-300000010691""]",-122.153785199686,47.7034051999384
"43088","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",194793,"","6/10/2019 12:00:00 AM","","","E","","","Sequim City/ Clallam PUD","888-998-2546","3/26/2025 12:16:00 AM","GPS",48.07988782,-123.097497,"Sequim","US","",NA,"WA","150 N. Govan Ave","98382","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"Blink Network","https://blinkcharging.com","","$0.00-$10.00/Hr Variable Parking Fee","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[d0e864cf-fb2a-3dbf-1307-c00000003834]","[""d9ac0aa1-4972-3e61-1307-300000093501"",""d9ac0aa1-4972-3e61-1307-300000250101""]",-123.097497000301,48.0798878197436
"43089","public","24 hours daily","","","3/26/2025 12:00:00 AM","7/2/2024 12:00:00 AM","ELEC","TEMPORARILY UNAVAILABLE (Public)",194794,"","2/7/2012 12:00:00 AM","","","T","","","Cochran Main Office","888-998-2546","3/26/2025 12:14:33 AM","GPS",47.7199844,-122.3440925,"Seattle","US","",NA,"WA","12500 Aurora Avenue","98133","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",4,"Blink Network","https://blinkcharging.com","","FREE","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"TEMPORAIREMENT SUSPENDU (Public)",NA,NA,"","","[d0e864cf-fb2a-3dbf-1307-c00000003546]","[""d9ac0aa1-4972-3e61-1307-300000007871"",""d9ac0aa1-4972-3e61-1307-300000011581"",""d9ac0aa1-4972-3e61-1307-300000011591"",""d9ac0aa1-4972-3e61-1307-300000011601""]",-122.344092500313,47.7199843999611
"43090","public","24 hours daily","","","3/26/2025 12:00:00 AM","9/11/2023 12:00:00 AM","ELEC","TEMPORARILY UNAVAILABLE (Public)",194796,"","2/16/2015 12:00:00 AM","","","T","","","Troy Block (Stations Not Installed)","888-998-2546","3/26/2025 12:43:36 AM","GPS",47.6212213,-122.3353408,"Seattle","US","",NA,"WA","300 Boren Avenue North","98109","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",7,"Blink Network","https://blinkcharging.com","","$0.00-$5.00/Hr Variable Parking Fee","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"TEMPORAIREMENT SUSPENDU (Public)",NA,NA,"","","[d0e864cf-fb2a-3dbf-1307-c00000005192]","[""d9ac0aa1-4972-3e61-1307-300000022841"",""d9ac0aa1-4972-3e61-1307-300000074511"",""d9ac0aa1-4972-3e61-1307-300000074521"",""d9ac0aa1-4972-3e61-1307-300000074531"",""d9ac0aa1-4972-3e61-1307-300000074571"",""d9ac0aa1-4972-3e61-1307-300000074581"",""d9ac0aa1-4972-3e61-1307-300000140171""]",-122.335340800201,47.6212213001482
"43091","public","24 hours daily","","","3/26/2025 12:00:00 AM","9/11/2023 12:00:00 AM","ELEC","TEMPORARILY UNAVAILABLE (Public)",194798,"","7/10/2015 12:00:00 AM","","","T","","","Pike Motorworks","888-998-2546","3/26/2025 12:46:12 AM","GPS",47.6147668,-122.3226291,"Seattle","US","",NA,"WA","715 East Pine Street","98122","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",4,"Blink Network","https://blinkcharging.com","","FREE","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"TEMPORAIREMENT SUSPENDU (Public)",NA,NA,"","","[d0e864cf-fb2a-3dbf-1307-c00000005454]","[""d9ac0aa1-4972-3e61-1307-300000025661"",""d9ac0aa1-4972-3e61-1307-300000025671"",""d9ac0aa1-4972-3e61-1307-300000025681"",""d9ac0aa1-4972-3e61-1307-300000025691""]",-122.322629099942,47.6147667997386
"43095","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",194808,"","11/24/2011 12:00:00 AM","","","E","","","Walgreens - Vancouver, WA #11653","888-998-2546","3/26/2025 12:18:48 AM","GPS",45.6679357,-122.6039051,"Vancouver","US","",NA,"WA","6708 NE 63rd St","98661","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Blink Network","https://blinkcharging.com","","$2.00/Hr Parking Fee","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[d0e864cf-fb2a-3dbf-1307-c00000000304]","[b2e1d0a9-a384-4944-94e1-dc814d316257]",-122.60390510001,45.6679357001838
"43151","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",194916,"","9/2/2021 12:00:00 AM","","","E","","","Kent","855-900-7584","3/26/2025 3:26:30 AM","GPS",47.381517,-122.26211,"Kent","US","",NA,"WA","24437 Russell Road","98032","",NA,"",NA,"","",NA,NA,"",NA,"","[""CHADEMO"",""J1772"",""J1772COMBO""]",2,"",4,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[3181]","[""52695A*1"",""52695A*2"",""52705A*1"",""52705A*2"",""53311A"",""53312A""]",-122.262109999899,47.3815169998985
